1,0,247.81,251.58,89.67,6,-257.31,-270.37,-141.62,10,-286.22,-264.27,-107.71,14,-280.29,-274.25,-99.66,18,-271.46,-281.22,-91.41,22,-259.8,-284.11,-91.22
1,0,241.39,251.41,86.97,6,-252.73,-270.66,-138.09,10,-281.33,-262.62,-103.88,14,-275.41,-272.59,-95.87,18,-266.66,-280.04,-88.08,22,-255.16,-283.1,-88.63
1,0,235.73,252.2,84.53,6,-247.68,-271.68,-135.25,10,-275.62,-264.14,-100.01,14,-269.59,-274.24,-92.45,18,-260.69,-281.47,-84.79,22,-248.84,-284.65,-85.36
1,0,230.41,254.14,82.47,6,-241.04,-275.49,-132.6,10,-269.52,-267.97,-97.44,14,-263.08,-277.94,-90.01,18,-253.94,-284.73,-82.36,22,-241.61,-287.6,-82.77
1,0,223.56,256.78,79.48,6,-233.88,-279.12,-129.62,10,-261.75,-271.82,-94.46,14,-254.98,-281.57,-86.6,18,-245.68,-288.03,-78.79,22,-233.05,-290.91,-78.99
1,0,218.6,259.36,76.85,6,-229.61,-282.43,-126.79,10,-256.51,-275.1,-91.36,14,-249.43,-284.55,-83.22,18,-239.92,-290.74,-75.36,22,-226.96,-294.06,-75.36
1,0,213.32,262.69,73.8,6,-224.17,-287.12,-123,10,-251.09,-279.1,-87.08,14,-243.58,-288.26,-79.09,18,-233.73,-294.2,-71.54,22,-220.43,-297.71,-71.58
1,0,207.93,266.3,70.13,6,-219.56,-291.3,-118.94,10,-246.19,-282.35,-82.12,14,-238.53,-291.62,-74.72,18,-228.52,-297.67,-67.61,22,-215.46,-300.5,-68.18
1,0,201.61,272.63,64.41,6,-213.91,-298.76,-112.62,10,-239.88,-289.13,-74.25,14,-231.8,-298.3,-67.23,18,-221.67,-304.34,-60.66,22,-209.11,-305.23,-62.34
1,0,197.06,277.09,59.78,6,-210.48,-301.83,-108.97,10,-234.92,-294.63,-68.75,14,-226.65,-303.56,-61.71,18,-216.4,-309.2,-55.04,22,-204.17,-308.91,-57.07
1,0,195.38,278.37,58.02,6,-209.1,-302.59,-107.65,10,-233.17,-296.23,-66.92,14,-224.9,-305.15,-59.91,18,-214.57,-310.64,-53.18,22,-202.35,-310.23,-55.18
1,0,184.93,283.1,46.45,6,-205.79,-307.26,-98.14,10,-222.98,-302.83,-54.51,14,-214.06,-310.66,-46.5,18,-203.2,-315.23,-39.27,22,-191.02,-314.63,-41.54
1,0,179.75,284.85,41.2,6,-201.61,-309.01,-93.66,10,-217.63,-305.35,-50.22,14,-208.53,-312.87,-41.81,18,-197.58,-317.23,-34.35,22,-185.41,-316.54,-36.8
1,0,171.93,285.83,33.68,6,-196.7,-312.4,-85.18,10,-209.6,-307.57,-40.93,14,-199.92,-314.84,-32.94,18,-188.42,-318.74,-25.97,22,-176.44,-317.71,-28.99
1,0,166.34,287.16,28.54,6,-191.45,-314.73,-79.63,10,-202.94,-310.31,-34.53,14,-192.79,-317.35,-27.04,18,-180.96,-320.84,-20.71,22,-169.07,-319.19,-24.13
1,0,161.2,288.94,24.36,6,-186.73,-316.96,-74.27,10,-196.88,-313.31,-28.41,14,-186.37,-320.36,-22.26,18,-174.19,-323.41,-16.43,22,-162.32,-321,-20.16
1,0,156.88,290.27,20.2,6,-184.88,-318.86,-68.58,10,-192.54,-316.42,-23.8,14,-181.57,-322.8,-17.14,18,-168.96,-325.23,-11.6,22,-157.21,-322.43,-15.77
1,0,155.97,290.5,17.87,6,-186.07,-319.24,-65.69,10,-191.69,-317.43,-21.64,14,-180.67,-323.56,-14.87,18,-167.81,-325.54,-8.93,22,-156.08,-322.64,-13.25
1,0,156.26,289.7,15.8,6,-187.55,-318.67,-63.34,10,-190.99,-317.14,-19.94,14,-180.34,-323.5,-13.14,18,-168.52,-324.61,-6.69,22,-156.74,-321.83,-10.94
1,0,158,287.19,13.3,6,-188.16,-315.77,-61.75,10,-193.69,-313.29,-17.76,14,-183.62,-319.74,-11.03,18,-170.99,-321.86,-4.58,22,-159.04,-319.27,-8.56
1,0,159.44,284.79,11.99,6,-187.01,-314.31,-60.34,10,-195.9,-310.15,-16.24,14,-185.4,-317.01,-9.59,18,-172.85,-319.51,-3.42,22,-160.86,-316.96,-7.39
1,0,161.2,282.22,11.03,6,-186.05,-313.66,-58.51,10,-197.47,-306.72,-14.79,14,-187.14,-313.96,-8.23,18,-174.78,-316.71,-2.17,22,-162.78,-314.3,-6.11
1,0,162.65,278.74,10.57,6,-185.86,-311.67,-57.22,10,-198.95,-302.58,-13.64,14,-188.82,-310,-7.08,18,-176.66,-312.94,-1.09,22,-164.64,-310.76,-5
1,0,165.15,274.5,10.54,6,-188.03,-307.73,-56.68,10,-201.92,-297.27,-13.43,14,-192.05,-304.89,-6.59,18,-180.08,-308.08,-0.42,22,-168.05,-306.35,-4.27
1,0,167.22,271.3,10.66,6,-190.42,-304.49,-56.54,10,-204.23,-294.11,-13.24,14,-194.4,-301.55,-6.07,18,-182.45,-304.67,0.14,22,-170.41,-303.06,-3.74
1,0,170.19,267.43,11.71,6,-193.82,-300.64,-57.38,10,-207.47,-291.22,-14.41,14,-197.6,-298.19,-6.81,18,-185.48,-300.75,-0.08,22,-172.42,-300.65,-3.19
1,0,173.46,266.05,12.66,6,-197.92,-298.11,-59.04,10,-211.34,-289.73,-16.1,14,-201.62,-296.62,-8.24,18,-189.52,-299.21,-1.24,22,-176.77,-298.86,-4.41
1,0,176.92,265.03,13.66,6,-202.54,-296.14,-60.66,10,-215.13,-288.71,-17.61,14,-205.37,-295.44,-9.49,18,-193.24,-298.07,-2.4,22,-180.46,-297.79,-5.5
1,0,181.11,263.91,14.6,6,-207.67,-293.29,-62.7,10,-219.82,-286.95,-19.64,14,-210.18,-293.91,-11.41,18,-198.1,-296.87,-4.24,22,-185.71,-296.16,-7.55
1,0,188.06,260.84,15.22,6,-215.73,-288.56,-64.01,10,-227.52,-282.67,-20.73,14,-218.12,-290.16,-12.91,18,-206.14,-293.68,-5.83,22,-194.03,-292.75,-9.41
1,0,193.38,256.8,16.24,6,-220.53,-284.21,-65,10,-233.39,-277.72,-21.9,14,-224.29,-285.54,-14.33,18,-212.5,-289.42,-7.2,22,-200.38,-288.74,-10.77
1,0,199.88,250.38,18.07,6,-225.42,-277.55,-66.83,10,-240.24,-269.8,-24.43,14,-231.59,-278.09,-16.86,18,-220.16,-282.48,-9.64,22,-207.64,-282.86,-12.62
1,0,203.53,245.27,19.54,6,-228.63,-272.96,-67.94,10,-244.04,-263.97,-25.88,14,-235.57,-272.32,-18.12,18,-224.35,-276.89,-10.81,22,-211.37,-278.5,-13.31
1,0,206.57,241.43,21.32,6,-231.7,-268.99,-69.8,10,-247.02,-260.09,-27.85,14,-238.58,-268.41,-19.99,18,-227.4,-272.97,-12.61,22,-213.81,-275.7,-14.46
1,0,208.86,237.68,22.88,6,-235.06,-263.63,-71.98,10,-249.91,-254.6,-30.12,14,-241.85,-263.33,-22.28,18,-230.94,-268.45,-14.81,22,-217.38,-271.83,-16.2
1,0,210.93,234.47,24.09,6,-238.9,-258.17,-73.91,10,-252.78,-249.23,-32.39,14,-245.11,-258.39,-24.55,18,-234.56,-264.26,-17.02,22,-221.4,-267.82,-18.1
1,0,212.72,233.75,24.75,6,-242.24,-256.97,-75.09,10,-254.55,-248.01,-33.41,14,-246.87,-257.14,-25.38,18,-236.46,-263.17,-17.8,22,-224.28,-264.77,-19.68
1,0,213.03,233.63,25.01,6,-243.68,-256.58,-75.58,10,-254.84,-247.9,-33.68,14,-247.01,-256.91,-25.54,18,-236.57,-262.97,-17.98,22,-224.65,-264.12,-20.14
1,0,211.3,233.53,25.14,6,-243.43,-256.16,-75.7,10,-253.47,-247.24,-33.75,14,-245.58,-256.22,-25.53,18,-235.16,-262.45,-18.03,22,-223.38,-263.86,-20.27
1,0,207.69,233.49,24.71,6,-239.87,-256.15,-74.76,10,-250.12,-246.61,-32.96,14,-242.22,-255.68,-24.85,18,-231.81,-262.09,-17.5,22,-220.05,-263.65,-19.83
1,0,202.93,234.63,23.98,6,-234.44,-259.45,-72.98,10,-244.75,-249.85,-30.79,14,-236.27,-258.49,-22.89,18,-225.31,-264.23,-15.79,22,-213.43,-265.21,-18.44
1,0,198.54,238.31,23.33,6,-229.75,-262.75,-72.8,10,-239.61,-254.64,-29.79,14,-230.76,-263.09,-21.94,18,-219.51,-268.46,-15.02,22,-207.51,-269.08,-18.02
1,0,194.52,244.16,23.14,6,-226.18,-265.87,-73.92,10,-235.19,-260.1,-30.41,14,-226.19,-268.67,-22.36,18,-215.04,-274.28,-15.56,22,-202.94,-274.92,-19
1,0,188.68,252.15,23.54,6,-222.7,-270.54,-74.55,10,-229.53,-267.15,-30.66,14,-220.48,-275.95,-22.45,18,-209.62,-282.19,-16.56,22,-196.16,-285.63,-19.18
1,0,184.42,258.53,23.5,6,-220.02,-275.31,-73.94,10,-225.38,-272.55,-30.12,14,-216.46,-281.69,-22.07,18,-205.7,-288.21,-16.37,22,-190.56,-295.27,-18.52
1,0,179.35,263.26,22.9,6,-217.68,-279.58,-71.12,10,-220.52,-275.26,-27.07,14,-211.6,-284.62,-19.24,18,-200.79,-291.37,-13.72,22,-184.63,-301.29,-15.98
1,0,174.01,267.77,22.44,6,-214.43,-281.73,-69.33,10,-215.42,-276.83,-25.15,14,-206.65,-286.46,-17.29,18,-196.17,-293.83,-11.81,22,-180.4,-304.78,-14.13
1,0,172.12,270.88,23.14,6,-212.95,-279.32,-70.38,10,-213.94,-274.52,-26.16,14,-206.35,-285.24,-18.13,18,-197.11,-294,-12.66,22,-182.73,-306.81,-14.96
1,0,173.35,273.02,26.29,6,-213.35,-265.28,-74.01,10,-213.86,-262.88,-29.73,14,-210.34,-275.97,-22.07,18,-204.45,-292.08,-16.97,22,-195.88,-304.04,-20.29
1,0,174.82,268.07,28.96,6,-200.76,-234.3,-71.9,10,-202.2,-234.55,-28.06,14,-205.23,-249.64,-22.07,18,-210.9,-266.54,-20.82,22,-211.74,-279.9,-27.08
1,0,174.75,264.97,28.74,6,-184.82,-219.54,-67.15,10,-187.74,-223.15,-22.7,14,-195.8,-237.22,-17.84,18,-207.31,-250.86,-18.56,22,-213.46,-261.66,-26.23
1,0,173.48,262.24,30.43,6,-171.82,-212.35,-65.54,10,-175.86,-216.78,-24.27,14,-186.42,-228.62,-18.15,18,-201.19,-239.95,-17.77,22,-209.93,-247.53,-26.76
1,0,170.33,256.44,30.84,6,-153.64,-204.13,-61.37,10,-162.37,-209.19,-24.23,14,-175.1,-217.49,-17.72,18,-191.89,-226.98,-16.94,22,-202.3,-233.15,-25.34
1,0,170.84,252.48,31.05,6,-140.02,-201.88,-56.25,10,-154.02,-203.98,-23.52,14,-167.65,-208.97,-17.76,18,-186.24,-217.71,-16.45,22,-197.81,-222.91,-24.5
1,0,173.15,247.8,33.05,6,-134.67,-200.2,-57.5,10,-150.4,-198.63,-27.55,14,-164.15,-200.81,-21.83,18,-181.59,-209.94,-19.57,22,-196.28,-214.18,-28.1
1,0,177.48,240.91,35,6,-133.83,-197.83,-60.32,10,-146.54,-192.73,-30.32,14,-159.95,-191.44,-25.77,18,-177.92,-199.02,-23.92,22,-192.24,-202.67,-32.28
1,0,181.38,237.08,35.07,6,-135.6,-195.56,-58.16,10,-145.22,-190.09,-28.35,14,-156.94,-186.6,-25.64,18,-174.86,-190.4,-25.7,22,-187.2,-194.17,-33.72
1,0,186.6,233.93,35.5,6,-142.41,-187.91,-52.62,10,-148.73,-184.53,-25.11,14,-157.6,-179.65,-23.48,18,-175.04,-179.45,-26.86,22,-186.07,-185.25,-34.5
1,0,188.83,230.96,35.97,6,-150.6,-181.82,-54.48,10,-148.39,-180.19,-26.62,14,-156.91,-174.51,-25.65,18,-173.34,-172.9,-29.45,22,-185.02,-179.96,-36.33
1,0,189.75,227.61,36.45,6,-157.03,-176.14,-57.29,10,-149,-175.88,-27.38,14,-157.72,-171,-26.86,18,-172.86,-167.93,-31.18,22,-184.32,-175.14,-37.84
1,0,191.14,226.3,37.11,6,-161.52,-173.65,-58.2,10,-149.68,-173.6,-27.65,14,-160.29,-171.41,-26.76,18,-174.07,-166.77,-31.64,22,-184.9,-173.02,-38.77
1,0,192.72,226,37.73,6,-167.23,-172.68,-60.55,10,-150.76,-171.88,-29.71,14,-163.13,-173.88,-29.34,18,-174.48,-165.52,-34.47,22,-185.04,-171.14,-42
1,0,192.12,226.35,38.19,6,-170.37,-171.78,-61.74,10,-155.25,-170.42,-29.78,14,-166.76,-173.22,-30.04,18,-177.57,-164.49,-35.77,22,-187.89,-170.97,-43.51
1,0,189.22,228.48,39.21,6,-171.49,-173.58,-65.42,10,-160.53,-169.81,-34.54,14,-170.93,-172.32,-34.13,18,-182.83,-166.12,-39.81,22,-194.07,-175.87,-45.56
1,0,185.3,233.55,39.43,6,-172.51,-176.27,-65.83,10,-176.45,-178.71,-33.97,14,-186.11,-181.32,-33.09,18,-200.02,-180.94,-36.83,22,-209.07,-192.75,-44.14
1,0,182.99,241.55,41.74,6,-181.26,-184.27,-75.11,10,-190.82,-191.14,-40.19,14,-198.11,-199.72,-37.29,18,-212.7,-208.16,-37.88,22,-220.01,-218.83,-46.24
1,0,181.27,248.38,45.98,6,-201.37,-203.8,-88.53,10,-205.31,-209.71,-49.02,14,-208.84,-221.45,-42.84,18,-217.49,-237.2,-41.68,22,-221.27,-248.85,-49.2
1,0,181.19,257.38,48.7,6,-209.46,-221.72,-97.36,10,-216.86,-234.54,-59.72,14,-215.5,-248.68,-49.1,18,-215.79,-263.4,-45.08,22,-214.13,-276.6,-51.6
1,0,180.62,272.27,46.91,6,-219.29,-260.14,-99.64,10,-218.92,-272.04,-59.25,14,-213.81,-283.15,-47.37,18,-207.46,-294.92,-42.12,22,-197.63,-305.94,-46.3
1,0,178.17,280.54,44.74,6,-213.81,-285.14,-99.14,10,-217.19,-289.27,-56.59,14,-208.52,-300,-45.84,18,-197.09,-310.99,-39.99,22,-182.95,-317.69,-41.54
1,0,172.28,290.55,41.96,6,-198.32,-306.44,-98.03,10,-206.4,-310.62,-54.57,14,-196.82,-319.38,-46.19,18,-185.57,-323.86,-39.42,22,-172.5,-321.2,-40.73
1,0,165.61,297.2,39.24,6,-184.22,-317.58,-93.81,10,-197.77,-321.28,-50.22,14,-188.01,-329.86,-43.95,18,-176.84,-333.28,-36.97,22,-164.64,-329.4,-38.44
1,0,153.23,299.55,38.4,6,-165.2,-326.23,-89.46,10,-182.55,-328.98,-46.73,14,-172.24,-336.31,-40.53,18,-160.96,-337.68,-33.22,22,-149.54,-332.53,-35.26
1,0,132.2,301.18,35.86,6,-135.76,-334.62,-82.19,10,-153.61,-338.28,-39.07,14,-141.85,-341.44,-32.31,18,-130.45,-338.84,-25.37,22,-116.02,-333.09,-26.31
1,0,117.18,304.14,35.74,6,-116.14,-336.95,-81.07,10,-133.98,-343.19,-37.39,14,-121.7,-344.15,-30.74,18,-110.48,-340.37,-24.29,22,-92.5,-333.91,-25.26
1,0,99.77,310.03,37,6,-94.68,-341.69,-81.93,10,-113.23,-349.2,-37.83,14,-100.48,-348.57,-31.51,18,-89.08,-344.63,-26.28,22,-71.63,-336.42,-28.39
1,0,87.98,313.67,37.92,6,-81.42,-344.3,-83.56,10,-99.8,-352.7,-39.34,14,-86.93,-351.34,-33.02,18,-74.6,-347.16,-27.84,22,-58.38,-338.05,-30.25
1,0,76.87,316.06,38.45,6,-71.69,-346.52,-84.55,10,-88.6,-354.82,-39.83,14,-75.63,-353.2,-33.58,18,-62.71,-348.84,-28.32,22,-47.01,-339.59,-30.96
